id,price,qty,quoteQty,time,isBuyerMaker,isBestMatch
6653518299,81240.00000000,0.00007000,5.68680000,1788480068639,false,true
6653518300,81240.00000000,0.00008000,6.49920000,1788480068639,false,true
6653518301,81240.00000000,0.00007000,5.68680000,1788480068639,false,true
6653518302,81240.00000000,0.00007000,5.68680000,1788480068639,false,true
6653518303,81240.00000000,0.00007000,5.68680000,1788480068639,false,true
6653518304,81240.00000000,0.00007000,5.68680000,1788480068639,false,true
6653518305,81240.00000000,0.00007000,5.68680000,1788480068639,false,true
6653518306,81240.00000000,0.00007000,5.68680000,1788480068639,false,true
6653518307,81240.00000000,0.00007000,5.68680000,1788480068639,false,true
6653518308,81240.00000000,0.00007000,5.68680000,1788480068639,false,true
6653518309,81240.00000000,0.00007000,5.68680000,1788480068639,false,true
6653518310,81240.00000000,0.00007000,5.68680000,1788480068639,false,true
6653518311,81240.00000000,0.00010000,8.12400000,1788480068639,false,true
6653518312,81240.00000000,0.00007000,5.68680000,1788480068639,false,true
6653518313,81240.00000000,0.00007000,5.68680000,1788480068639,false,true
6653518314,81240.00000000,0.00007000,5.68680000,1788480068639,false,true
6653518315,81240.00000000,0.00007000,5.68680000,1788480068639,false,true
6653518316,81240.01000000,0.00007000,5.68680070,1788480068639,false,true
6653518317,81240.01000000,0.00007000,5.68680070,1788480068639,false,true
6653518318,81240.01000000,0.00007000,5.68680070,1788480068639,false,true
6653518319,81240.01000000,0.00007000,5.68680070,1788480068639,false,true
6653518320,81240.01000000,0.00007000,5.68680070,1788480068639,false,true
6653518321,81240.01000000,0.00007000,5.68680070,1788480068639,false,true
6653518322,81240.01000000,0.00007000,5.68680070,1788480068639,false,true
6653518323,81240.01000000,0.00007000,5.68680070,1788480068639,false,true
6653518324,81240.01000000,0.00007000,5.68680070,1788480068639,false,true
6653518325,81240.01000000,0.00007000,5.68680070,1788480068639,false,true
6653518326,81240.19000000,0.00007000,5.68681330,1788480068639,false,true
6653518327,81241.04000000,0.00007000,5.68687280,1788480068639,false,true
6653518328,81241.04000000,0.00007000,5.68687280,1788480068639,false,true
6653518329,81241.33000000,0.00007000,5.68689310,1788480068639,false,true
6653518330,81241.33000000,0.00007000,5.68689310,1788480068639,false,true
6653518331,81241.33000000,0.00007000,5.68689310,1788480068639,false,true
6653518332,81241.33000000,0.00007000,5.68689310,1788480068639,false,true
6653518333,81241.42000000,0.00007000,5.68689940,1788480068639,false,true
6653518334,81241.96000000,0.00007000,5.68693720,1788480068639,false,true
6653518335,81241.99000000,0.00007000,5.68693930,1788480068639,false,true
6653518336,81241.99000000,0.00007000,5.68693930,1788480068639,false,true
6653518337,81241.99000000,0.00007000,5.68693930,1788480068639,false,true
6653518338,81242.00000000,0.01000000,812.42000000,1788480068639,false,true
6653518339,81242.00000000,0.00800000,649.93600000,1788480068639,false,true
6653518340,81242.00000000,0.00500000,406.21000000,1788480068639,false,true
6653518341,81242.00000000,0.00500000,406.21000000,1788480068639,false,true
6653518342,81242.00000000,0.00007000,5.68694000,1788480068639,false,true
6653518343,81242.00000000,0.00007000,5.68694000,1788480068639,false,true
6653518344,81242.00000000,0.00007000,5.68694000,1788480068639,false,true
6653518345,81242.00000000,0.00007000,5.68694000,1788480068639,false,true
6653518346,81242.09000000,0.00007000,5.68694630,1788480068639,false,true
6653518347,81242.09000000,0.00007000,5.68694630,1788480068639,false,true
6653518348,81242.91000000,0.00007000,5.68700370,1788480068639,false,true
6653518349,81242.91000000,0.00007000,5.68700370,1788480068639,false,true
6653518350,81242.91000000,0.00007000,5.68700370,1788480068639,false,true
6653518351,81242.92000000,0.02769000,2249.61645480,1788480068639,false,true
6653518352,81242.92000000,0.00007000,5.68700440,1788480068639,false,true
6653518353,81242.92000000,0.00007000,5.68700440,1788480068639,false,true
6653518354,81242.92000000,0.00007000,5.68700440,1788480068639,false,true
6653518355,81242.92000000,0.00007000,5.68700440,1788480068639,false,true
6653518356,81243.09000000,0.00007000,5.68701630,1788480068639,false,true
6653518357,81243.09000000,0.00007000,5.68701630,1788480068639,false,true
6653518358,81243.62000000,0.00007000,5.68705340,1788480068639,false,true
6653518359,81243.64000000,0.00007000,5.68705480,1788480068639,false,true
6653518360,81243.64000000,0.00007000,5.68705480,1788480068639,false,true
6653518361,81243.93000000,0.00007000,5.68707510,1788480068639,false,true
6653518362,81243.93000000,0.00007000,5.68707510,1788480068639,false,true
6653518363,81243.94000000,0.00007000,5.68707580,1788480068639,false,true
6653518364,81243.94000000,0.00007000,5.68707580,1788480068639,false,true
6653518365,81243.99000000,0.00007000,5.68707930,1788480068639,false,true
6653518366,81243.99000000,0.00007000,5.68707930,1788480068639,false,true
6653518367,81243.99000000,0.00007000,5.68707930,1788480068639,false,true
6653518368,81244.00000000,0.01000000,812.44000000,1788480068639,false,true
6653518369,81244.00000000,0.00800000,649.95200000,1788480068639,false,true
6653518370,81244.00000000,0.00500000,406.22000000,1788480068639,false,true
6653518371,81244.00000000,0.00500000,406.22000000,1788480068639,false,true
6653518372,81244.00000000,0.00007000,5.68708000,1788480068639,false,true
6653518373,81244.00000000,0.00007000,5.68708000,1788480068639,false,true
6653518374,81244.00000000,0.00007000,5.68708000,1788480068639,false,true
6653518375,81244.00000000,0.00007000,5.68708000,1788480068639,false,true
6653518376,81244.00000000,0.00007000,5.68708000,1788480068639,false,true
6653518377,81244.00000000,0.00007000,5.68708000,1788480068639,false,true
6653518378,81244.00000000,0.00007000,5.68708000,1788480068639,false,true
6653518379,81244.00000000,0.00007000,5.68708000,1788480068639,false,true
6653518380,81244.00000000,0.00007000,5.68708000,1788480068639,false,true
6653518381,81244.00000000,0.00007000,5.68708000,1788480068639,false,true
6653518382,81244.31000000,0.00516000,419.22063960,1788480068639,false,true
6653518383,81244.31000000,0.00007000,5.68710170,1788480068639,false,true
6653518384,81244.31000000,0.00007000,5.68710170,1788480068639,false,true
6653518385,81244.35000000,0.00007000,5.68710450,1788480068639,false,true
6653518386,81244.35000000,0.00007000,5.68710450,1788480068639,false,true
6653518387,81244.35000000,0.00007000,5.68710450,1788480068639,false,true
6653518388,81244.36000000,0.00006000,4.87466160,1788480068679,false,true
6653518389,81244.35000000,0.00356000,289.22988600,1788480068703,true,true
6653518390,81244.36000000,0.00007000,5.68710520,1788480068913,false,true
6653518391,81244.36000000,0.00007000,5.68710520,1788480068913,false,true
6653518392,81244.36000000,0.00007000,5.68710520,1788480068913,false,true
6653518393,81244.36000000,0.00671000,545.14965560,1788480068913,false,true
6653518394,81244.36000000,0.00007000,5.68710520,1788480068913,false,true
6653518395,81244.36000000,0.00007000,5.68710520,1788480068913,false,true
6653518396,81244.36000000,0.00013000,10.56176680,1788480068913,false,true
6653518397,81244.36000000,0.00007000,5.68710520,1788480068913,false,true
6653518398,81244.36000000,0.00007000,5.68710520,1788480068913,false,true
6653518399,81244.36000000,0.00008000,6.49954880,1788480068913,false,true
6653518400,81244.36000000,0.00316000,256.73217760,1788480068913,false,true
6653518401,81244.36000000,0.00007000,5.68710520,1788480068913,false,true
6653518402,81244.36000000,0.00007000,5.68710520,1788480068913,false,true
6653518403,81244.36000000,0.00007000,5.68710520,1788480068913,false,true
6653518404,81244.36000000,0.00007000,5.68710520,1788480068913,false,true
6653518405,81244.36000000,0.00007000,5.68710520,1788480068913,false,true
6653518406,81244.36000000,0.00007000,5.68710520,1788480068913,false,true
6653518407,81244.36000000,0.00007000,5.68710520,1788480068913,false,true
6653518408,81244.36000000,0.00007000,5.68710520,1788480068913,false,true
6653518409,81244.36000000,0.00007000,5.68710520,1788480068913,false,true
6653518410,81244.36000000,0.00007000,5.68710520,1788480068913,false,true
6653518411,81244.36000000,0.00007000,5.68710520,1788480068913,false,true
6653518412,81244.36000000,0.00007000,5.68710520,1788480068913,false,true
6653518413,81244.36000000,0.00007000,5.68710520,1788480068913,false,true
6653518414,81244.37000000,0.00007000,5.68710590,1788480068913,false,true
6653518415,81244.37000000,0.00007000,5.68710590,1788480068913,false,true
6653518416,81244.37000000,0.00007000,5.68710590,1788480068913,false,true
6653518417,81244.37000000,0.00013000,10.56176810,1788480068913,false,true
6653518418,81244.37000000,0.00007000,5.68710590,1788480068913,false,true
6653518419,81244.37000000,0.00007000,5.68710590,1788480068913,false,true
6653518420,81244.37000000,0.00007000,5.68710590,1788480068913,false,true
6653518421,81244.37000000,0.00007000,5.68710590,1788480068913,false,true
6653518422,81244.38000000,0.00013000,10.56176940,1788480068913,false,true
6653518423,81244.40000000,0.00007000,5.68710800,1788480068913,false,true
6653518424,81245.23000000,0.00007000,5.68716610,1788480068914,false,true
6653518425,81245.23000000,0.00007000,5.68716610,1788480068914,false,true
6653518426,81245.28000000,0.00007000,5.68716960,1788480068914,false,true
6653518427,81245.99000000,0.00007000,5.68721930,1788480068914,false,true
6653518428,81245.99000000,0.00007000,5.68721930,1788480068914,false,true
6653518429,81245.99000000,0.00007000,5.68721930,1788480068914,false,true
6653518430,81246.00000000,0.00500000,406.23000000,1788480068914,false,true
6653518431,81246.00000000,0.01000000,812.46000000,1788480068914,false,true
6653518432,81246.00000000,0.00800000,649.96800000,1788480068914,false,true
6653518433,81246.00000000,0.00500000,406.23000000,1788480068914,false,true
6653518434,81246.00000000,0.00007000,5.68722000,1788480068914,false,true
6653518435,81246.00000000,0.00007000,5.68722000,1788480068914,false,true
6653518436,81246.00000000,0.00007000,5.68722000,1788480068914,false,true
6653518437,81246.00000000,0.00007000,5.68722000,1788480068914,false,true
6653518438,81246.00000000,0.00007000,5.68722000,1788480068914,false,true
6653518439,81246.00000000,0.00007000,5.68722000,1788480068914,false,true
6653518440,81246.01000000,0.00116000,94.24537160,1788480068914,false,true
6653518441,81246.01000000,0.00014000,11.37444140,1788480068914,false,true
6653518442,81246.27000000,0.00007000,5.68723890,1788480068914,false,true
6653518443,81246.27000000,0.00007000,5.68723890,1788480068914,false,true
6653518444,81247.13000000,0.00007000,5.68729910,1788480068918,false,true
6653518445,81247.13000000,0.00007000,5.68729910,1788480068918,false,true
6653518446,81247.13000000,0.00007000,5.68729910,1788480068918,false,true
6653518447,81247.13000000,0.00007000,5.68729910,1788480068918,false,true
6653518448,81247.13000000,0.00417000,338.80053210,1788480068918,false,true
6653518449,81247.13000000,0.00009000,7.31224170,1788480068921,false,true
6653518450,81247.13000000,0.00007000,5.68729910,1788480068921,false,true
6653518451,81247.13000000,0.00007000,5.68729910,1788480068921,false,true
6653518452,81247.13000000,0.00007000,5.68729910,1788480068921,false,true
6653518453,81247.13000000,0.00007000,5.68729910,1788480068921,false,true
6653518454,81247.13000000,0.00007000,5.68729910,1788480068921,false,true
6653518455,81247.13000000,0.00007000,5.68729910,1788480068921,false,true
6653518456,81247.13000000,0.00007000,5.68729910,1788480068921,false,true
6653518457,81247.13000000,0.00007000,5.68729910,1788480068921,false,true
6653518458,81247.13000000,0.00007000,5.68729910,1788480068921,false,true
6653518459,81247.13000000,0.00007000,5.68729910,1788480068921,false,true
6653518460,81247.13000000,0.00007000,5.68729910,1788480068921,false,true
6653518461,81247.13000000,0.00007000,5.68729910,1788480068921,false,true
6653518462,81247.13000000,0.00007000,5.68729910,1788480068921,false,true
6653518463,81247.14000000,0.00007000,5.68729980,1788480068921,false,true
6653518464,81247.14000000,0.00007000,5.68729980,1788480068921,false,true
6653518465,81247.14000000,0.00007000,5.68729980,1788480068921,false,true
6653518466,81247.14000000,0.00007000,5.68729980,1788480068921,false,true
6653518467,81247.14000000,0.00007000,5.68729980,1788480068921,false,true
6653518468,81247.14000000,0.00007000,5.68729980,1788480068921,false,true
6653518469,81247.14000000,0.00007000,5.68729980,1788480068921,false,true
6653518470,81247.14000000,0.00007000,5.68729980,1788480068921,false,true
6653518471,81247.14000000,0.00007000,5.68729980,1788480068921,false,true
6653518472,81247.16000000,0.00007000,5.68730120,1788480068921,false,true
6653518473,81247.16000000,0.00007000,5.68730120,1788480068921,false,true
6653518474,81247.50000000,0.00047000,38.18632500,1788480068921,false,true
6653518475,81247.63000000,0.00007000,5.68733410,1788480069007,false,true
6653518476,81247.63000000,0.00007000,5.68733410,1788480069007,false,true
6653518477,81247.63000000,0.00007000,5.68733410,1788480069007,false,true
6653518478,81247.63000000,0.00007000,5.68733410,1788480069007,false,true
6653518479,81247.63000000,0.00007000,5.68733410,1788480069007,false,true
6653518480,81247.63000000,0.00007000,5.68733410,1788480069007,false,true
6653518481,81247.63000000,0.00007000,5.68733410,1788480069007,false,true
6653518482,81247.63000000,0.00007000,5.68733410,1788480069007,false,true
6653518483,81247.63000000,0.00077000,62.56067510,1788480069007,false,true
6653518484,81247.63000000,0.00008000,6.49981040,1788480069007,false,true
6653518485,81247.63000000,0.00007000,5.68733410,1788480069007,false,true
6653518486,81247.63000000,0.00007000,5.68733410,1788480069007,false,true
6653518487,81247.63000000,0.00007000,5.68733410,1788480069007,false,true
6653518488,81247.63000000,0.00007000,5.68733410,1788480069007,false,true
6653518489,81247.63000000,0.00007000,5.68733410,1788480069007,false,true
6653518490,81247.63000000,0.00007000,5.68733410,1788480069007,false,true
6653518491,81247.63000000,0.00007000,5.68733410,1788480069007,false,true
6653518492,81247.63000000,0.00006000,4.87485780,1788480069007,false,true
6653518493,81247.63000000,0.00001000,0.81247630,1788480069009,false,true
6653518494,81247.63000000,0.00007000,5.68733410,1788480069009,false,true
6653518495,81247.63000000,0.00007000,5.68733410,1788480069009,false,true
6653518496,81247.63000000,0.00007000,5.68733410,1788480069009,false,true
6653518497,81247.63000000,0.00008000,6.49981040,1788480069009,false,true
6653518498,81247.63000000,0.00007000,5.68733410,1788480069009,false,true
6653518499,81247.63000000,0.00007000,5.68733410,1788480069009,false,true
6653518500,81247.63000000,0.00007000,5.68733410,1788480069009,false,true
6653518501,81247.64000000,0.00007000,5.68733480,1788480069009,false,true
6653518502,81247.64000000,0.00007000,5.68733480,1788480069009,false,true
6653518503,81247.64000000,0.00007000,5.68733480,1788480069009,false,true
6653518504,81247.64000000,0.00005000,4.06238200,1788480069009,false,true
6653518505,81247.64000000,0.00002000,1.62495280,1788480069017,false,true
6653518506,81247.64000000,0.00007000,5.68733480,1788480069017,false,true
6653518507,81247.64000000,0.00007000,5.68733480,1788480069017,false,true
6653518508,81247.64000000,0.00007000,5.68733480,1788480069017,false,true
6653518509,81247.64000000,0.00007000,5.68733480,1788480069017,false,true
6653518510,81247.64000000,0.00007000,5.68733480,1788480069017,false,true
6653518511,81247.64000000,0.00007000,5.68733480,1788480069017,false,true
6653518512,81247.64000000,0.00007000,5.68733480,1788480069017,false,true
6653518513,81247.64000000,0.00007000,5.68733480,1788480069017,false,true
6653518514,81247.64000000,0.00007000,5.68733480,1788480069017,false,true
6653518515,81247.64000000,0.00007000,5.68733480,1788480069017,false,true
6653518516,81247.64000000,0.00004000,3.24990560,1788480069017,false,true
6653518517,81247.63000000,0.00100000,81.24763000,1788480069145,true,true
6653518518,81247.63000000,0.00009000,7.31228670,1788480069180,true,true
6653518519,81247.64000000,0.00007000,5.68733480,1788480069245,false,true
6653518520,81247.64000000,0.00007000,5.68733480,1788480069245,false,true
6653518521,81247.64000000,0.00007000,5.68733480,1788480069245,false,true
6653518522,81247.64000000,0.00979000,795.41439560,1788480069245,false,true
6653518523,81247.63000000,0.00041000,33.31152830,1788480069499,true,true
6653518524,81247.63000000,0.00316000,256.74251080,1788480069499,true,true
6653518525,81247.64000000,0.00100000,81.24764000,1788480069541,false,true
6653518526,81247.64000000,0.00052000,42.24877280,1788480069874,false,true
6653518527,81247.64000000,0.16859000,13697.53962760,1788480070543,false,true
6653518528,81247.64000000,0.00007000,5.68733480,1788480070543,false,true
6653518529,81247.64000000,0.00008000,6.49981120,1788480070543,false,true
6653518530,81247.64000000,0.00007000,5.68733480,1788480070543,false,true
6653518531,81247.64000000,0.00007000,5.68733480,1788480070543,false,true
6653518532,81247.64000000,0.00007000,5.68733480,1788480070543,false,true
6653518533,81247.64000000,0.12847000,10437.88431080,1788480070543,false,true
6653518534,81247.64000000,0.00150000,121.87146000,1788480070543,false,true
6653518535,81247.64000000,0.25779000,20944.82911560,1788480070543,false,true
6653518536,81247.64000000,0.00249000,202.30662360,1788480070543,false,true
6653518537,81247.64000000,0.00249000,202.30662360,1788480070543,false,true
6653518538,81247.64000000,0.00062000,50.37353680,1788480070543,false,true
6653518539,81247.64000000,0.00062000,50.37353680,1788480070543,false,true
6653518540,81247.64000000,0.00007000,5.68733480,1788480070543,false,true
6653518541,81247.64000000,0.00007000,5.68733480,1788480070543,false,true
6653518542,81247.64000000,0.00007000,5.68733480,1788480070543,false,true
6653518543,81247.64000000,0.00007000,5.68733480,1788480070543,false,true
6653518544,81247.64000000,0.25990000,21116.26163600,1788480070543,false,true
6653518545,81247.64000000,0.21361000,17355.30838040,1788480070543,false,true
6653518546,81247.63000000,0.00100000,81.24763000,1788480070699,true,true
6653518547,81247.64000000,0.00006000,4.87485840,1788480071051,false,true
6653518548,81247.64000000,0.00100000,81.24764000,1788480071097,false,true
6653518549,81247.63000000,0.04000000,3249.90520000,1788480071178,true,true
6653518550,81247.63000000,0.00007000,5.68733410,1788480071178,true,true
6653518551,81247.63000000,0.00007000,5.68733410,1788480071178,true,true
6653518552,81247.63000000,0.00008000,6.49981040,1788480071178,true,true
6653518553,81247.63000000,0.00077000,62.56067510,1788480071178,true,true
6653518554,81247.63000000,0.00013000,10.56219190,1788480071178,true,true
6653518555,81247.63000000,0.00007000,5.68733410,1788480071178,true,true
6653518556,81247.63000000,0.00007000,5.68733410,1788480071178,true,true
6653518557,81247.63000000,0.00007000,5.68733410,1788480071178,true,true
6653518558,81247.63000000,0.00867000,704.41695210,1788480071178,true,true
6653518559,81247.63000000,0.00113000,91.80982190,1788480071179,true,true
6653518560,81247.63000000,0.00069000,56.06086470,1788480071179,true,true
6653518561,81247.63000000,0.00048000,38.99886240,1788480071179,true,true
6653518562,81247.63000000,0.01770000,1438.08305100,1788480071179,true,true
6653518563,81247.63000000,0.00009000,7.31228670,1788480071179,true,true
6653518564,81247.63000000,0.19042000,15471.17370460,1788480071180,true,true
6653518565,81247.63000000,0.00007000,5.68733410,1788480071180,true,true
6653518566,81247.63000000,0.00007000,5.68733410,1788480071180,true,true
6653518567,81247.63000000,0.00007000,5.68733410,1788480071180,true,true
6653518568,81247.63000000,0.00007000,5.68733410,1788480071180,true,true
6653518569,81247.63000000,0.00007000,5.68733410,1788480071180,true,true
6653518570,81247.63000000,0.00007000,5.68733410,1788480071180,true,true
6653518571,81247.63000000,0.00007000,5.68733410,1788480071180,true,true
6653518572,81247.63000000,0.00007000,5.68733410,1788480071180,true,true
6653518573,81247.63000000,0.00007000,5.68733410,1788480071180,true,true
6653518574,81247.63000000,0.00007000,5.68733410,1788480071180,true,true
6653518575,81247.63000000,0.00007000,5.68733410,1788480071180,true,true
6653518576,81247.63000000,0.00007000,5.68733410,1788480071180,true,true
6653518577,81247.63000000,0.00007000,5.68733410,1788480071180,true,true
6653518578,81247.63000000,0.00007000,5.68733410,1788480071180,true,true
6653518579,81247.63000000,0.00007000,5.68733410,1788480071180,true,true
6653518580,81247.63000000,0.00007000,5.68733410,1788480071180,true,true
6653518581,81247.63000000,0.00007000,5.68733410,1788480071180,true,true
6653518582,81247.63000000,0.00007000,5.68733410,1788480071180,true,true
6653518583,81247.63000000,0.00008000,6.49981040,1788480071180,true,true
6653518584,81247.63000000,0.12404000,10077.95602520,1788480071180,true,true
6653518585,81247.63000000,0.00007000,5.68733410,1788480071180,true,true
6653518586,81247.63000000,0.00007000,5.68733410,1788480071180,true,true
6653518587,81247.63000000,0.00007000,5.68733410,1788480071180,true,true
6653518588,81247.63000000,0.00007000,5.68733410,1788480071180,true,true
6653518589,81247.63000000,0.00007000,5.68733410,1788480071180,true,true
6653518590,81247.63000000,0.00007000,5.68733410,1788480071180,true,true
6653518591,81247.63000000,0.00007000,5.68733410,1788480071180,true,true
6653518592,81247.62000000,0.00007000,5.68733340,1788480071180,true,true
6653518593,81247.62000000,0.00013000,10.56219060,1788480071180,true,true
6653518594,81247.62000000,0.00007000,5.68733340,1788480071180,true,true
6653518595,81247.62000000,0.00007000,5.68733340,1788480071180,true,true
6653518596,81247.62000000,0.00007000,5.68733340,1788480071180,true,true
6653518597,81247.62000000,0.00007000,5.68733340,1788480071180,true,true
6653518598,81247.62000000,0.00007000,5.68733340,1788480071180,true,true
6653518599,81247.62000000,0.00007000,5.68733340,1788480071180,true,true
6653518600,81247.62000000,0.00007000,5.68733340,1788480071180,true,true
6653518601,81247.62000000,0.00007000,5.68733340,1788480071180,true,true
6653518602,81247.62000000,0.00007000,5.68733340,1788480071180,true,true
6653518603,81247.62000000,0.00007000,5.68733340,1788480071180,true,true
6653518604,81247.62000000,0.00007000,5.68733340,1788480071180,true,true
6653518605,81247.62000000,0.00007000,5.68733340,1788480071180,true,true
6653518606,81247.62000000,0.00007000,5.68733340,1788480071180,true,true
6653518607,81247.62000000,0.00007000,5.68733340,1788480071180,true,true
6653518608,81247.62000000,0.00007000,5.68733340,1788480071180,true,true
6653518609,81247.62000000,0.00007000,5.68733340,1788480071180,true,true
6653518610,81247.62000000,0.00007000,5.68733340,1788480071180,true,true
6653518611,81247.61000000,0.00013000,10.56218930,1788480071180,true,true
6653518612,81247.30000000,0.00007000,5.68731100,1788480071180,true,true
6653518613,81247.30000000,0.00007000,5.68731100,1788480071180,true,true
6653518614,81247.30000000,0.00007000,5.68731100,1788480071180,true,true
6653518615,81247.29000000,0.00007000,5.68731030,1788480071180,true,true
6653518616,81247.29000000,0.00007000,5.68731030,1788480071180,true,true
6653518617,81247.12000000,0.00007000,5.68729840,1788480071182,true,true
6653518618,81247.12000000,0.00007000,5.68729840,1788480071182,true,true
6653518619,81247.12000000,0.00007000,5.68729840,1788480071182,true,true
6653518620,81247.12000000,0.00007000,5.68729840,1788480071182,true,true
6653518621,81247.12000000,0.00007000,5.68729840,1788480071182,true,true
6653518622,81247.12000000,0.00007000,5.68729840,1788480071182,true,true
6653518623,81247.12000000,0.00007000,5.68729840,1788480071182,true,true
6653518624,81246.33000000,0.00588000,477.72842040,1788480071186,true,true
6653518625,81246.34000000,0.02346000,1906.03913640,1788480071928,false,true
6653518626,81246.33000000,0.00007000,5.68724310,1788480071996,true,true
6653518627,81246.33000000,0.00007000,5.68724310,1788480071996,true,true
6653518628,81246.33000000,0.00007000,5.68724310,1788480071996,true,true
6653518629,81246.33000000,0.00007000,5.68724310,1788480071996,true,true
6653518630,81246.33000000,0.00426000,346.10936580,1788480071996,true,true
6653518631,81246.33000000,0.00007000,5.68724310,1788480071996,true,true
6653518632,81246.33000000,0.00007000,5.68724310,1788480071996,true,true
6653518633,81246.33000000,0.00007000,5.68724310,1788480071996,true,true
6653518634,81246.33000000,0.00008000,6.49970640,1788480071996,true,true
6653518635,81246.33000000,0.00007000,5.68724310,1788480071996,true,true
6653518636,81246.33000000,0.00007000,5.68724310,1788480071996,true,true
6653518637,81246.33000000,0.00007000,5.68724310,1788480071996,true,true
6653518638,81246.33000000,0.00551000,447.66727830,1788480071996,true,true
6653518639,81246.33000000,0.00100000,81.24633000,1788480072259,true,true
6653518640,81246.34000000,0.00100000,81.24634000,1788480072658,false,true
6653518641,81246.34000000,0.00019000,15.43680460,1788480072750,false,true
6653518642,81246.33000000,0.00010000,8.12463300,1788480072910,true,true
6653518643,81246.33000000,0.00075000,60.93474750,1788480073097,true,true
6653518644,81246.34000000,0.00123000,99.93299820,1788480073238,false,true
6653518645,81246.33000000,0.00038000,30.87360540,1788480073240,true,true
6653518646,81246.34000000,0.04978000,4044.44280520,1788480073627,false,true
6653518647,81246.34000000,0.05022000,4080.19119480,1788480073627,false,true
6653518648,81246.33000000,0.00100000,81.24633000,1788480073814,true,true
6653518649,81246.33000000,0.00043000,34.93592190,1788480073906,true,true
6653518650,81246.33000000,0.00007000,5.68724310,1788480073906,true,true
6653518651,81246.33000000,0.00007000,5.68724310,1788480073906,true,true
6653518652,81246.33000000,0.00007000,5.68724310,1788480073906,true,true
6653518653,81246.33000000,0.00007000,5.68724310,1788480073906,true,true
6653518654,81246.33000000,0.00007000,5.68724310,1788480073906,true,true
6653518655,81246.33000000,0.00007000,5.68724310,1788480073906,true,true
6653518656,81246.33000000,0.00007000,5.68724310,1788480073906,true,true
6653518657,81246.33000000,0.00008000,6.49970640,1788480073906,true,true
6653518658,81246.33000000,0.00007000,5.68724310,1788480073906,true,true
6653518659,81246.33000000,0.00007000,5.68724310,1788480073906,true,true
6653518660,81246.33000000,0.00007000,5.68724310,1788480073906,true,true
6653518661,81246.33000000,0.00007000,5.68724310,1788480073906,true,true
6653518662,81246.33000000,0.00007000,5.68724310,1788480073906,true,true
6653518663,81246.33000000,0.00007000,5.68724310,1788480073906,true,true
6653518664,81246.33000000,0.00007000,5.68724310,1788480073906,true,true
6653518665,81246.33000000,0.00556000,451.72959480,1788480073906,true,true
6653518666,81246.34000000,0.00100000,81.24634000,1788480074210,false,true
6653518667,81246.34000000,0.00011000,8.93709740,1788480074438,false,true
6653518668,81246.34000000,0.02305000,1872.72813700,1788480074508,false,true
6653518669,81246.33000000,0.17434000,14164.48517220,1788480074714,true,true
6653518670,81246.33000000,0.00007000,5.68724310,1788480074714,true,true
6653518671,81246.33000000,0.00007000,5.68724310,1788480074714,true,true
6653518672,81246.33000000,0.00007000,5.68724310,1788480074714,true,true
6653518673,81246.33000000,0.00007000,5.68724310,1788480074714,true,true
6653518674,81246.33000000,0.00013000,10.56202290,1788480074714,true,true
6653518675,81246.33000000,0.00007000,5.68724310,1788480074714,true,true
6653518676,81246.33000000,0.00007000,5.68724310,1788480074714,true,true
6653518677,81246.33000000,0.00062000,50.37272460,1788480074714,true,true
6653518678,81246.33000000,0.00062000,50.37272460,1788480074714,true,true
6653518679,81246.33000000,0.00007000,5.68724310,1788480074714,true,true
6653518680,81246.33000000,0.00007000,5.68724310,1788480074714,true,true
6653518681,81246.33000000,0.00007000,5.68724310,1788480074714,true,true
6653518682,81246.33000000,0.00007000,5.68724310,1788480074714,true,true
6653518683,81246.33000000,0.00007000,5.68724310,1788480074714,true,true
6653518684,81246.33000000,0.00008000,6.49970640,1788480074714,true,true
6653518685,81246.33000000,0.00007000,5.68724310,1788480074714,true,true
6653518686,81246.33000000,0.00007000,5.68724310,1788480074714,true,true
6653518687,81246.33000000,0.00007000,5.68724310,1788480074714,true,true
6653518688,81246.33000000,0.00007000,5.68724310,1788480074714,true,true
6653518689,81246.33000000,0.00007000,5.68724310,1788480074714,true,true
6653518690,81246.33000000,0.00007000,5.68724310,1788480074714,true,true
6653518691,81246.33000000,0.00007000,5.68724310,1788480074714,true,true
6653518692,81246.33000000,0.24570000,19962.22328100,1788480074714,true,true
6653518693,81246.33000000,0.00007000,5.68724310,1788480074714,true,true
6653518694,81246.33000000,0.00007000,5.68724310,1788480074714,true,true
6653518695,81246.33000000,0.00007000,5.68724310,1788480074714,true,true
6653518696,81246.33000000,0.00007000,5.68724310,1788480074714,true,true
6653518697,81246.33000000,0.00007000,5.68724310,1788480074714,true,true
6653518698,81246.32000000,0.00007000,5.68724240,1788480074714,true,true
6653518699,81246.32000000,0.00007000,5.68724240,1788480074714,true,true
6653518700,81246.32000000,0.00007000,5.68724240,1788480074714,true,true
6653518701,81246.32000000,0.00007000,5.68724240,1788480074714,true,true
6653518702,81246.32000000,0.00007000,5.68724240,1788480074714,true,true
6653518703,81246.32000000,0.00007000,5.68724240,1788480074714,true,true
6653518704,81246.32000000,0.00007000,5.68724240,1788480074714,true,true
6653518705,81246.32000000,0.00007000,5.68724240,1788480074714,true,true
6653518706,81246.32000000,0.00007000,5.68724240,1788480074714,true,true
6653518707,81246.32000000,0.00007000,5.68724240,1788480074714,true,true
6653518708,81246.32000000,0.00007000,5.68724240,1788480074714,true,true
